,PSP,PSP,PSP,PSP,SOHO,SOHO,SOHO,SOHO,STEREO-A,STEREO-A,STEREO-A,STEREO-A,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter
,r_dist,vsw,foot_long,foot_long_error,r_dist,vsw,foot_long,foot_long_error,r_dist,vsw,foot_long,foot_long_error,r_dist,vsw,foot_long,foot_long_error
Time,,,,,,,,,,,,,,,,
2021-05-29 17:45:00,0.6927444227111302,341.23728807237416,111.42900248749416,6.259459740685856,1.0042176984350843,408.6666666666667,61.65233176071167,6.289893344632978,0.963566976935187,363.2325581395349,15.423205116259282,7.623256460137029,0.9513225052857961,382.3829949073542,-36.49369704188831,6.825859927891897
2021-05-29 18:00:00,0.6928375467618119,340.5441162649509,111.53664105304698,6.286647004648831,1.0042198905684532,417.4166666666667,60.36547382083673,6.023330519719431,0.9635659874589336,360.8965517241379,15.84978069896789,7.725140878225785,0.9513268245032868,382.4085121154785,-36.49832774050814,6.824955869431493
2021-05-29 18:15:00,0.6929306170256085,340.5441162649509,111.54144067416809,6.287494616485149,1.0042220823694783,417.4166666666667,60.36563149100977,6.023346679304836,0.9635649979178701,360.8965517241379,15.85081455971661,7.725148217239452,0.9513311325198516,382.4085121154785,-36.49881254682341,6.824986145352856
2021-05-29 18:30:00,0.6930236335152233,345.2226568368765,110.85990190846331,6.11368991024644,1.0042242733126054,427.6666666666667,58.925110898865995,5.732221443982376,0.9635640083119118,367.96666666666664,14.580477869453034,7.422952738624086,0.9513354293354819,390.4388498044481,-37.77736091111007,6.540285218173273
2021-05-29 18:45:00,0.6931165962433189,351.4008055187407,109.98615823491437,5.894882975957491,1.0042264640444232,428.3333333333333,58.833949732148426,5.714041014795433,0.96356301864113,367.15555555555557,14.724880869835232,7.456712643761607,0.9513397149501681,390.56575813376566,-37.797629169182436,6.535959348198398
2021-05-29 19:00:00,0.6932095052225613,352.15133149283275,109.88610138728097,5.869807918049932,1.0042286539299532,431.9166666666667,58.34811447505776,5.6177314180463425,0.9635620289055508,367.2,14.718041472346414,7.454864252874519,0.951343989363903,391.30354942371645,-37.91283919010466,6.510758044753356
2021-05-29 19:15:00,0.693302360465613,352.15133149283275,109.8906524151219,5.8705970702487535,1.0042308435829252,431.9166666666667,58.348266294334316,5.617746462155117,0.9635610391052246,367.2,14.719074424253378,7.454871343272901,0.9513482525766768,391.30354942371645,-37.91333333246705,6.510786617633002
2021-05-29 19:30:00,0.6933951619851052,351.1681451312566,110.03238733196119,5.905317121381278,1.004233032740329,458.8333333333333,54.94049870050897,4.966549087066445,0.9635600492401941,368.5,14.490681891284936,7.400913066886061,0.9513525045884824,409.6085305806079,-40.62772356327725,5.929123324521096
2021-05-29 19:45:00,0.6934879097936705,351.06755768850945,110.05102577561945,5.909598551057316,1.0042352210084715,455.77777777777777,55.30725278809621,5.0345890003316045,0.9635590593104231,365.5813953488372,15.009074481253592,7.522913108443962,0.95135674539931,408.99373428909865,-40.54102353758121,5.94738990747949
2021-05-29 20:00:00,0.6935806039039228,351.057857007052,110.05693799855764,5.910728006291269,1.0042374088673836,454.25,55.49255198835349,5.069144250404083,0.9635580693160364,362.1551724137931,15.628090391657636,7.670054436861472,0.9513609750091513,408.80086118411396,-40.51411860231599,5.953155742717744
2021-05-29 20:15:00,0.6936732443284842,351.057857007052,110.0614859467459,5.9115203909897405,1.0042395964309423,454.25,55.49269573257237,5.069157801049019,0.963557079257037,362.1551724137931,15.629124375613387,7.670061740286623,0.9513651934179983,408.80086118411396,-40.51462709536516,5.953181585782619
2021-05-29 20:30:00,0.6937658310799426,348.2010825020926,110.46951585325364,6.012759473622082,1.0042417832005017,444.1666666666667,56.746819999855795,5.306386670141935,0.9635560891334509,345.8333333333333,18.742216912577874,8.434574380939068,0.9513694006258425,405.81356427560445,-40.087224619144806,6.043190072713162
