,PSP,PSP,PSP,PSP,PSP,PSP,SOHO,SOHO,SOHO,SOHO,SOHO,SOHO,STEREO-A,STEREO-A,STEREO-A,STEREO-A,STEREO-A,STEREO-A,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter
,Flux,Uncertainty,r_dist,vsw,foot_long,foot_long_error,Flux,Uncertainty,r_dist,vsw,foot_long,foot_long_error,Flux,Uncertainty,r_dist,vsw,foot_long,foot_long_error,Flux,Uncertainty,r_dist,vsw,foot_long,foot_long_error
Time,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29 06:00:00,0.47048294146855674,0.08397032941381137,,,,,0.6262666702270507,0.013010454982872587,,,,,0.05309226860602697,0.02940044701099396,,,,,0.0018396703526377678,0.0018396703526377678,,,,
2021-05-29 06:15:00,0.47295151352882386,0.0844478930036227,,,,,0.583733328183492,0.012523575269118297,,,,,0.06271603293716907,0.030367969100673995,,,,,0.002756904748578866,0.002756904748578866,,,,
2021-05-29 06:30:00,0.48166435261567436,0.08503793900211652,,,,,0.5726666688919068,0.012386985083870787,,,,,0.059143538648883505,0.02967517003417015,,,,,0.0023008883620301884,0.0023008883620301884,,,,
2021-05-29 06:45:00,0.4018742263317108,0.07728208589057127,,,,,0.566266667842865,0.012309067473113612,,,,,0.05064490623772144,0.028327281524737676,,,,,0.0022956866150101026,0.0022956866150101026,,,,
2021-05-29 07:00:00,0.3680580606063207,0.07443478032946586,,,,,0.5212000012397766,0.011787230495037122,,,,,0.04948583630224069,0.02825771619876226,,,,,0.0018344686677058538,0.0018344686677058538,,,,
2021-05-29 07:15:00,0.3376964583992958,0.07108210201064745,,,,,0.4696000039577484,0.011138517880131153,,,,,0.05307942641278108,0.030125430723031362,,,,,0.00230088842411836,0.00230088842411836,,,,
2021-05-29 07:30:00,0.32153230905532837,0.06935137870411077,,,,,0.416866664091746,0.010460490347748146,,,,,0.059112500150998434,0.031253496060768764,,,,,0.0027569046864906947,0.0027569046864906947,,,,
2021-05-29 07:45:00,0.35234226485093434,0.07245093782742819,,,,,0.39273332953453066,0.010137671104294631,,,,,0.05064329380790392,0.029648453990618388,,,,,0.0009172343338529269,0.0009172343338529269,,,,
2021-05-29 08:00:00,0.27709718197584154,0.06386654923359553,,,,,0.3672666649023692,0.009786078681066146,,,,,0.056681349873542786,0.03094040888051192,,,,,0.0013784523432453474,0.0013784523432453474,,,,
2021-05-29 08:15:00,0.30310861418644586,0.0672986858834823,,,,,0.35200000007947285,0.009571412539040949,,,,,0.06995543204247952,0.03426613199214141,,,,,0.003668937397499879,0.003668937397499879,,,,
2021-05-29 08:30:00,0.3289328272144,0.069773193821311,,,,,0.32986666361490885,0.009245220872091474,,,,,0.059096819286545116,0.030930965517958004,,,,,0.0036793407673637074,0.0036793407673637074,,,,
2021-05-29 08:45:00,0.313847686847051,0.06851832742492357,,,,,0.2943333307902018,0.008716872870403628,,,,,0.05548826605081558,0.029456296066443125,,,,,0.00275690487275521,0.00275690487275521,,,,
2021-05-29 09:00:00,0.2785592367251714,0.06445714384317398,,,,,0.28120000163714093,0.008510348780465348,,,,,0.0397966501613458,0.02510970557729403,,,,,0.0013836540281772613,0.0013836540281772613,,,,
2021-05-29 09:15:00,0.21073666140437125,0.055724490682284036,,,,,0.2718666632970174,0.008381681247724993,,,,,0.04581773976484935,0.024970371772845588,,,,,0.002756904748578866,0.002756904748578866,,,,
2021-05-29 09:30:00,0.23882010951638222,0.05940083811680476,,,,,0.2622000018755595,0.008215009863125147,,,,,0.027765237167477606,0.021166875958442688,,,,,0.00229048499216636,0.00229048499216636,,,,
2021-05-29 09:45:00,0.2603275974591573,0.061981208125750226,,,,,0.24719999531904857,0.00796456583158205,,,,,0.059106258551279704,0.032071662073334055,,,,,0.0027621064335107805,0.0027621064335107805,,,,
2021-05-29 10:00:00,0.25382827669382096,0.061684228604038556,,,,,0.23066666424274446,0.007691812169925646,,,,,0.04223943601051967,0.024029795701305073,,,,,0.0027621063714226087,0.0027621063714226087,,,,
2021-05-29 10:15:00,0.23123540158073108,0.058326354871193566,,,,,0.20933332939942678,0.007317968358323707,,,,,0.030140159527460735,0.018690038099884988,,,,,0.0018396704147259394,0.0018396704147259394,,,,
2021-05-29 10:30:00,0.2394871309399605,0.05974517092108726,,,,,0.2131333331267039,0.007391158202337672,,,,,0.03620550508300464,0.02319549322128296,,,,,0.004135357029736042,0.004135357029736042,,,,
2021-05-29 10:45:00,0.21952656755844752,0.05725153312087059,,,,,0.21073332925637564,0.007340374836573077,,,,,0.026539921263853707,0.01994426759580771,,,,,0.0013732506583134334,0.0013732506583134334,,,,
2021-05-29 11:00:00,0.25278663833936055,0.06136320593456427,,,,,0.217466668287913,0.007481787538884071,,,,,0.045875232418378195,0.02563971243798733,,,,,0.0023060900469621024,0.0023060900469621024,,,,
2021-05-29 11:15:00,0.2673929442962011,0.0626369897276163,,,,,0.21879999935626984,0.007491633549920084,,,,,0.04100045450031757,0.02619987664123376,,,,,0.0013836540281772613,0.0013836540281772613,,,,
2021-05-29 11:30:00,0.255686176319917,0.06156765334308147,,,,,0.21466666360696157,0.007421117995275677,,,,,0.030143477022647858,0.02114397125939528,,,,,0.0013784523432453474,0.0013784523432453474,,,,
